C:\Users\LydoSr\anaconda3\envs\multimod\Lib\site-packages\transformers\tokenization_utils_base.py:1601: FutureWarning: `clean_up_tokenization_spaces` was not set. It will be set to `True` by default. This behavior will be depracted in transformers v4.45, and will be then set to `False` by default. For more details check this issue: https://github.com/huggingface/transformers/issues/31884
  warnings.warn(
2024-09-25 07:00:02,475 - INFO - Loaded audio embeddings from embeddings/audio_embeddings.pt.
2024-09-25 07:00:15,719 - INFO - Loaded transcriptions from E:\Ted\Text Chunks.
2024-09-25 07:00:15,840 - INFO - Loaded 123493 samples from the dataset.
c:\Users\LydoSr\Desktop\multimodal-llm\train.py:63: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()  # For mixed precision
Epoch 1/3
c:\Users\LydoSr\Desktop\multimodal-llm\train.py:75: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast():
C:\Users\LydoSr\anaconda3\envs\multimod\Lib\site-packages\transformers\models\gpt2\modeling_gpt2.py:544: UserWarning: 1Torch was not compiled with flash attention. (Triggered internally at C:\cb\pytorch_1000000000000\work\aten\src\ATen\native\transformers\cuda\sdp_utils.cpp:555.)
  attn_output = torch.nn.functional.scaled_dot_product_attention(
  Batch 11280 Loss: 3.7227
  Batch 11296 Loss: 2.9551
  Batch 11312 Loss: 2.9944
  Batch 11328 Loss: 3.3964
  Batch 11344 Loss: 3.7039
  Batch 11360 Loss: 3.1126
  Batch 11376 Loss: 3.9876
  Batch 11392 Loss: 4.5356
  Batch 11408 Loss: 3.1260
  Batch 11424 Loss: 3.9823
  Batch 11440 Loss: 3.1642
  Batch 11456 Loss: 3.0414
  Batch 11472 Loss: 2.8469
  Batch 11488 Loss: 3.5414
  Batch 11504 Loss: 2.8432
  Batch 11520 Loss: 3.5902
  Batch 11536 Loss: 3.0199
  Batch 11552 Loss: 2.7732
  Batch 11568 Loss: 2.9936
  Batch 11584 Loss: 3.8144
  Batch 11600 Loss: 3.8522
  Batch 11616 Loss: 2.9740
  Batch 11632 Loss: 3.3251
  Batch 11648 Loss: 3.0309
  Batch 11664 Loss: 3.3223
  Batch 11680 Loss: 3.5101
  Batch 11696 Loss: 3.5883
  Batch 11712 Loss: 3.6327
  Batch 11728 Loss: 3.9047
  Batch 11744 Loss: 2.8470
  Batch 11760 Loss: 3.7009
  Batch 11776 Loss: 3.7211
  Batch 11792 Loss: 3.2475
  Batch 11808 Loss: 3.8753
  Batch 11824 Loss: 3.7915
  Batch 11840 Loss: 3.5137
  Batch 11856 Loss: 3.5110
  Batch 11872 Loss: 3.5447
  Batch 11888 Loss: 2.9487
  Batch 11904 Loss: 3.6432
  Batch 11920 Loss: 3.7193
  Batch 11936 Loss: 3.0413
  Batch 11952 Loss: 0.9321
  Batch 11968 Loss: 3.2835
  Batch 11984 Loss: 2.9639
  Batch 12000 Loss: 4.0981
  Batch 12016 Loss: 4.0341
  Batch 12032 Loss: 3.4726
  Batch 12048 Loss: 3.5884
  Batch 12064 Loss: 3.4011
  Batch 12080 Loss: 3.8116
  Batch 12096 Loss: 2.8910
  Batch 12112 Loss: 2.4558
  Batch 12128 Loss: 3.5680
  Batch 12144 Loss: 4.1300
  Batch 12160 Loss: 2.6049
  Batch 12176 Loss: 3.4844
  Batch 12192 Loss: 2.7660
  Batch 12208 Loss: 3.5584
  Batch 12224 Loss: 3.5076
  Batch 12240 Loss: 3.7206
  Batch 12256 Loss: 3.6531
  Batch 12272 Loss: 3.6423
  Batch 12288 Loss: 3.4844
  Batch 12304 Loss: 3.2678
  Batch 12320 Loss: 3.7370
  Batch 12336 Loss: 3.0756
  Batch 12352 Loss: 3.7321
  Batch 12368 Loss: 3.0292
  Batch 12384 Loss: 3.6849
  Batch 12400 Loss: 3.6076
  Batch 12416 Loss: 3.3340
  Batch 12432 Loss: 2.8858
  Batch 12448 Loss: 3.6233
  Batch 12464 Loss: 3.2011
  Batch 12480 Loss: 3.8312
  Batch 12496 Loss: 2.4949
  Batch 12512 Loss: 4.1135
  Batch 12528 Loss: 3.2075
  Batch 12544 Loss: 3.5310
  Batch 12560 Loss: 3.4248
  Batch 12576 Loss: 3.5972
  Batch 12592 Loss: 3.3538
  Batch 12608 Loss: 3.9790
  Batch 12624 Loss: 2.7698
  Batch 12640 Loss: 3.6555
  Batch 12656 Loss: 3.6795
  Batch 12672 Loss: 4.4106
  Batch 12688 Loss: 3.4214
  Batch 12704 Loss: 4.2948
  Batch 12720 Loss: 3.1724
  Batch 12736 Loss: 3.4584
  Batch 12752 Loss: 3.2877
  Batch 12768 Loss: 3.3058
  Batch 12784 Loss: 2.4564
  Batch 12800 Loss: 2.6045
  Batch 12816 Loss: 3.6827
  Batch 12832 Loss: 4.2689
  Batch 12848 Loss: 3.7815
  Batch 12864 Loss: 3.6249
  Batch 12880 Loss: 3.9461
  Batch 12896 Loss: 3.7547
  Batch 12912 Loss: 3.3079
  Batch 12928 Loss: 3.4131
  Batch 12944 Loss: 3.9258
  Batch 12960 Loss: 3.4776
  Batch 12976 Loss: 2.8275
  Batch 12992 Loss: 3.2170
  Batch 13008 Loss: 3.0803
  Batch 13024 Loss: 3.4546
  Batch 13040 Loss: 3.4621
  Batch 13056 Loss: 2.8432
  Batch 13072 Loss: 2.7443
  Batch 13088 Loss: 3.6143
  Batch 13104 Loss: 3.2068
  Batch 13120 Loss: 3.4006
  Batch 13136 Loss: 4.8210
  Batch 13152 Loss: 3.6368
  Batch 13168 Loss: 2.7656
  Batch 13184 Loss: 3.5775
  Batch 13200 Loss: 2.7477
  Batch 13216 Loss: 3.8797
  Batch 13232 Loss: 3.0337
  Batch 13248 Loss: 3.1466
  Batch 13264 Loss: 2.6486
  Batch 13280 Loss: 3.8129
  Batch 13296 Loss: 3.6703
  Batch 13312 Loss: 3.3948
  Batch 13328 Loss: 3.2487
  Batch 13344 Loss: 3.5026
  Batch 13360 Loss: 3.4506
  Batch 13376 Loss: 3.2959
  Batch 13392 Loss: 3.2008
  Batch 13408 Loss: 2.6755
  Batch 13424 Loss: 3.7130
  Batch 13440 Loss: 3.9643
  Batch 13456 Loss: 3.3736
  Batch 13472 Loss: 3.5079
  Batch 13488 Loss: 3.9740
  Batch 13504 Loss: 3.6228
  Batch 13520 Loss: 3.3878
  Batch 13536 Loss: 4.5759
  Batch 13552 Loss: 3.6309
  Batch 13568 Loss: 2.6624
  Batch 13584 Loss: 2.8278
  Batch 13600 Loss: 3.8647
  Batch 13616 Loss: 3.4025
  Batch 13632 Loss: 3.1994
  Batch 13648 Loss: 3.5045
  Batch 13664 Loss: 4.3243
  Batch 13680 Loss: 3.9586
  Batch 13696 Loss: 3.2209
  Batch 13712 Loss: 3.2632
  Batch 13728 Loss: 3.4678
  Batch 13744 Loss: 3.5140
  Batch 13760 Loss: 2.4209
  Batch 13776 Loss: 2.9290
  Batch 13792 Loss: 5.0629
  Batch 13808 Loss: 3.2241
  Batch 13824 Loss: 3.1303
  Batch 13840 Loss: 3.3224
  Batch 13856 Loss: 4.3357
  Batch 13872 Loss: 3.1798
  Batch 13888 Loss: 3.2441
  Batch 13904 Loss: 4.1276
  Batch 13920 Loss: 3.1234
  Batch 13936 Loss: 3.5075
  Batch 13952 Loss: 2.7188
  Batch 13968 Loss: 3.5967
  Batch 13984 Loss: 3.3286
  Batch 14000 Loss: 4.5566
  Batch 14016 Loss: 3.1572
  Batch 14032 Loss: 3.6071
  Batch 14048 Loss: 3.5753
  Batch 14064 Loss: 3.3299
  Batch 14080 Loss: 3.2642
  Batch 14096 Loss: 2.9897
  Batch 14112 Loss: 2.0433
  Batch 14128 Loss: 3.5714
  Batch 14144 Loss: 3.7169
  Batch 14160 Loss: 3.7334
  Batch 14176 Loss: 3.0844
  Batch 14192 Loss: 3.2066
  Batch 14208 Loss: 3.9811
  Batch 14224 Loss: 4.6138
  Batch 14240 Loss: 2.5604
  Batch 14256 Loss: 3.1976
  Batch 14272 Loss: 3.3855
  Batch 14288 Loss: 3.4905
  Batch 14304 Loss: 3.3644
  Batch 14320 Loss: 3.0772
  Batch 14336 Loss: 4.0221
  Batch 14352 Loss: 3.4423
  Batch 14368 Loss: 3.6952
  Batch 14384 Loss: 2.7425
  Batch 14400 Loss: 3.3715
  Batch 14416 Loss: 3.0614
  Batch 14432 Loss: 3.9413
  Batch 14448 Loss: 3.1200
  Batch 14464 Loss: 2.9010
  Batch 14480 Loss: 3.5813
  Batch 14496 Loss: 3.6649
  Batch 14512 Loss: nan
  Batch 14528 Loss: 4.6912
  Batch 14544 Loss: 3.2057
  Batch 14560 Loss: 3.5234
  Batch 14576 Loss: 3.0448
  Batch 14592 Loss: 3.2016
  Batch 14608 Loss: 3.2421
  Batch 14624 Loss: 4.3041
  Batch 14640 Loss: 3.3260
  Batch 14656 Loss: 3.9835
  Batch 14672 Loss: 3.5424
  Batch 14688 Loss: 2.9626
  Batch 14704 Loss: 3.5080
  Batch 14720 Loss: 3.3701
  Batch 14736 Loss: 2.7172
  Batch 14752 Loss: 3.2586
  Batch 14768 Loss: 3.7148
  Batch 14784 Loss: 2.8381
  Batch 14800 Loss: 4.1548
  Batch 14816 Loss: 3.2060
  Batch 14832 Loss: 3.9946
  Batch 14848 Loss: 3.9410
  Batch 14864 Loss: 3.6647
  Batch 14880 Loss: 3.6020
  Batch 14896 Loss: 2.9557
  Batch 14912 Loss: 3.0782
  Batch 14928 Loss: 3.8399
  Batch 14944 Loss: 2.9088
  Batch 14960 Loss: 3.1735
  Batch 14976 Loss: 3.8724
  Batch 14992 Loss: 3.1788
  Batch 15008 Loss: 3.5425
  Batch 15024 Loss: 3.3674
  Batch 15040 Loss: 3.4786
  Batch 15056 Loss: 3.4183
  Batch 15072 Loss: 3.8475
  Batch 15088 Loss: 3.6370
  Batch 15104 Loss: 2.8492
  Batch 15120 Loss: 3.2434
  Batch 15136 Loss: 3.2720
  Batch 15152 Loss: 3.4106
  Batch 15168 Loss: 4.2171
  Batch 15184 Loss: 3.4827
  Batch 15200 Loss: 3.3864
  Batch 15216 Loss: 3.1993
  Batch 15232 Loss: 3.6371
  Batch 15248 Loss: 4.0191
  Batch 15264 Loss: 3.2951
  Batch 15280 Loss: 3.5879
  Batch 15296 Loss: 3.3568
  Batch 15312 Loss: 3.3381
  Batch 15328 Loss: 4.0448
  Batch 15344 Loss: 3.3634
  Batch 15360 Loss: 2.9414
  Batch 15376 Loss: 3.6067
  Batch 15392 Loss: 3.2557
  Batch 15408 Loss: 3.8109
  Batch 15424 Loss: 3.5561
  Batch 15440 Loss: 3.1448
  Batch 15456 Loss: 3.4113
  Batch 15472 Loss: 3.5160
  Batch 15488 Loss: 3.1212
  Batch 15504 Loss: 2.5183
  Batch 15520 Loss: 3.7066
  Batch 15536 Loss: 4.1215
  Batch 15552 Loss: 3.3658
  Batch 15568 Loss: 3.4600
  Batch 15584 Loss: 3.4076
  Batch 15600 Loss: 3.1730
  Batch 15616 Loss: 3.6795
  Batch 15632 Loss: 2.4893
  Batch 15648 Loss: 3.3029
  Batch 15664 Loss: 4.4104
  Batch 15680 Loss: 3.3593
  Batch 15696 Loss: 3.6739
  Batch 15712 Loss: 4.4816
  Batch 15728 Loss: 3.1843
  Batch 15744 Loss: 3.8517
  Batch 15760 Loss: 2.8674
  Batch 15776 Loss: 3.3873
  Batch 15792 Loss: 2.5383
  Batch 15808 Loss: 3.0937
  Batch 15824 Loss: 3.4898
  Batch 15840 Loss: 2.9955
  Batch 15856 Loss: 2.9975
  Batch 15872 Loss: 3.2295
  Batch 15888 Loss: 4.0525
  Batch 15904 Loss: 3.4409
  Batch 15920 Loss: 3.4013
  Batch 15936 Loss: 4.7057
  Batch 15952 Loss: 3.6208
  Batch 15968 Loss: 3.6732
  Batch 15984 Loss: 3.4593
  Batch 16000 Loss: 3.3138
  Batch 16016 Loss: 3.8946
  Batch 16032 Loss: 3.3691
  Batch 16048 Loss: 3.7810
  Batch 16064 Loss: 2.8926
  Batch 16080 Loss: 4.2598
  Batch 16096 Loss: 3.0696
  Batch 16112 Loss: 2.8142
  Batch 16128 Loss: 3.5904
  Batch 16144 Loss: 3.3892
  Batch 16160 Loss: 2.4842
  Batch 16176 Loss: 3.0283
  Batch 16192 Loss: 3.4858
  Batch 16208 Loss: 2.5357
  Batch 16224 Loss: 3.7585
  Batch 16240 Loss: 2.9296
  Batch 16256 Loss: 3.7208
  Batch 16272 Loss: 3.5671
  Batch 16288 Loss: 3.9292
  Batch 16304 Loss: 4.1045
  Batch 16320 Loss: 2.7875
  Batch 16336 Loss: 3.5908
  Batch 16352 Loss: 3.1328
  Batch 16368 Loss: 3.1373
  Batch 16384 Loss: 3.3005
  Batch 16400 Loss: 2.7675
  Batch 16416 Loss: 3.2396
  Batch 16432 Loss: 3.0678
  Batch 16448 Loss: 2.8923
  Batch 16464 Loss: 2.8158
  Batch 16480 Loss: 2.6127
  Batch 16496 Loss: 3.6612
  Batch 16512 Loss: 2.8087
  Batch 16528 Loss: 3.9838
  Batch 16544 Loss: 3.9998
  Batch 16560 Loss: 3.4148
  Batch 16576 Loss: 3.1757
  Batch 16592 Loss: 3.7257
  Batch 16608 Loss: 3.6564
  Batch 16624 Loss: 4.3770
  Batch 16640 Loss: 5.1865
  Batch 16656 Loss: 3.6758
  Batch 16672 Loss: 3.7032
  Batch 16688 Loss: 3.2461
  Batch 16704 Loss: 3.8456
  Batch 16720 Loss: 3.2688
  Batch 16736 Loss: 3.2667
  Batch 16752 Loss: 3.6626
  Batch 16768 Loss: 3.3508
  Batch 16784 Loss: 4.2059
  Batch 16800 Loss: 3.8675
  Batch 16816 Loss: 3.3290
  Batch 16832 Loss: 3.7199
  Batch 16848 Loss: 3.5025
  Batch 16864 Loss: 3.5233
  Batch 16880 Loss: 3.5176
  Batch 16896 Loss: 3.5638
  Batch 16912 Loss: 4.0194
  Batch 16928 Loss: 3.1471
  Batch 16944 Loss: 3.3346
  Batch 16960 Loss: 3.4047
  Batch 16976 Loss: 2.8018
  Batch 16992 Loss: 3.8242
  Batch 17008 Loss: 3.7687
  Batch 17024 Loss: 3.7720
  Batch 17040 Loss: 3.5343
  Batch 17056 Loss: 3.7878
  Batch 17072 Loss: 3.1357
  Batch 17088 Loss: 3.8390
  Batch 17104 Loss: 3.9285
  Batch 17120 Loss: 3.8949
  Batch 17136 Loss: 3.5420
  Batch 17152 Loss: 3.1740
  Batch 17168 Loss: 3.6765
  Batch 17184 Loss: 3.6669
  Batch 17200 Loss: 3.2989
  Batch 17216 Loss: 3.0248
  Batch 17232 Loss: 3.4347
  Batch 17248 Loss: 2.9430
  Batch 17264 Loss: 3.6026
  Batch 17280 Loss: 3.0683
  Batch 17296 Loss: 3.3773
  Batch 17312 Loss: 2.8350
  Batch 17328 Loss: 2.8796
  Batch 17344 Loss: 3.3755
  Batch 17360 Loss: 3.1673
  Batch 17376 Loss: 3.3545
  Batch 17392 Loss: 3.8434
  Batch 17408 Loss: 3.7921
  Batch 17424 Loss: 2.4348
  Batch 17440 Loss: 3.3951
  Batch 17456 Loss: 3.2182
  Batch 17472 Loss: 3.3107
  Batch 17488 Loss: 3.4006
  Batch 17504 Loss: 3.8084
  Batch 17520 Loss: 3.8556
  Batch 17536 Loss: 2.7405
  Batch 17552 Loss: 3.4963
  Batch 17568 Loss: 3.7251
  Batch 17584 Loss: 3.6903
  Batch 17600 Loss: 3.3408
  Batch 17616 Loss: 3.0039
  Batch 17632 Loss: 3.4367
  Batch 17648 Loss: 2.2791
  Batch 17664 Loss: 3.3247
  Batch 17680 Loss: 3.4760
  Batch 17696 Loss: 3.7331
  Batch 17712 Loss: 3.3599
  Batch 17728 Loss: 3.5632
  Batch 17744 Loss: 3.2124
  Batch 17760 Loss: 3.6794
  Batch 17776 Loss: 4.5800
  Batch 17792 Loss: 3.6344
  Batch 17808 Loss: 3.9569
  Batch 17824 Loss: 4.3260
  Batch 17840 Loss: 3.3961
  Batch 17856 Loss: 3.0797
  Batch 17872 Loss: 4.1058
  Batch 17888 Loss: 3.0862
  Batch 17904 Loss: 3.6265
  Batch 17920 Loss: 3.2999
  Batch 17936 Loss: 3.9164
  Batch 17952 Loss: 3.5949
  Batch 17968 Loss: 2.9715
  Batch 17984 Loss: 4.0725
  Batch 18000 Loss: 4.1300
  Batch 18016 Loss: 2.5451
  Batch 18032 Loss: 3.6483
  Batch 18048 Loss: 4.3006
  Batch 18064 Loss: 3.6033
  Batch 18080 Loss: 2.7648
  Batch 18096 Loss: 3.2885
  Batch 18112 Loss: 3.4401
  Batch 18128 Loss: 3.6512
  Batch 18144 Loss: 3.3363
  Batch 18160 Loss: 3.3639
  Batch 18176 Loss: 2.8749
  Batch 18192 Loss: 3.1624
  Batch 18208 Loss: 2.8792
  Batch 18224 Loss: 3.1496
  Batch 18240 Loss: 3.3603
  Batch 18256 Loss: 4.3231
  Batch 18272 Loss: 3.0279
  Batch 18288 Loss: 3.7897
  Batch 18304 Loss: 3.0208
  Batch 18320 Loss: 3.3264
  Batch 18336 Loss: 2.8792
  Batch 18352 Loss: 2.9018
  Batch 18368 Loss: 3.8038
  Batch 18384 Loss: 3.4610
  Batch 18400 Loss: 3.8610
  Batch 18416 Loss: 3.4744
  Batch 18432 Loss: 2.6035
  Batch 18448 Loss: 3.2553
  Batch 18464 Loss: 3.6414
  Batch 18480 Loss: 3.3844
  Batch 18496 Loss: 3.4322
  Batch 18512 Loss: 3.5003
  Batch 18528 Loss: 3.6888
  Batch 18544 Loss: 3.3169
  Batch 18560 Loss: 4.3037
  Batch 18576 Loss: 3.8513
  Batch 18592 Loss: 3.0073
  Batch 18608 Loss: 3.1650
  Batch 18624 Loss: 4.5254
  Batch 18640 Loss: 3.0319
  Batch 18656 Loss: 3.3138
  Batch 18672 Loss: 4.2487
  Batch 18688 Loss: 3.2405
  Batch 18704 Loss: 3.8047
  Batch 18720 Loss: 3.0204
  Batch 18736 Loss: 2.6041
  Batch 18752 Loss: 2.9134
  Batch 18768 Loss: 3.8105
  Batch 18784 Loss: 2.9775
  Batch 18800 Loss: 3.4529
  Batch 18816 Loss: 3.1993
  Batch 18832 Loss: 4.2134
  Batch 18848 Loss: 2.9807
  Batch 18864 Loss: 3.5308
  Batch 18880 Loss: 3.6617
  Batch 18896 Loss: 3.9567
  Batch 18912 Loss: 3.3610
  Batch 18928 Loss: 2.8069
  Batch 18944 Loss: 3.2978
  Batch 18960 Loss: 3.3804
  Batch 18976 Loss: 3.1769
  Batch 18992 Loss: 3.0015
  Batch 19008 Loss: 3.8080
  Batch 19024 Loss: 3.4590
  Batch 19040 Loss: 3.4702
  Batch 19056 Loss: 3.4851
  Batch 19072 Loss: 3.1075
  Batch 19088 Loss: 3.1757
  Batch 19104 Loss: 2.6551
  Batch 19120 Loss: 2.4437
  Batch 19136 Loss: 2.8072
  Batch 19152 Loss: 2.9898
  Batch 19168 Loss: 4.1111
  Batch 19184 Loss: 3.7552
  Batch 19200 Loss: 3.0186
  Batch 19216 Loss: 2.7763
  Batch 19232 Loss: 3.0549
  Batch 19248 Loss: 3.1678
  Batch 19264 Loss: 3.6647
  Batch 19280 Loss: 3.5942
  Batch 19296 Loss: 3.9257
  Batch 19312 Loss: 2.9772
  Batch 19328 Loss: 3.7794
  Batch 19344 Loss: 2.5057
  Batch 19360 Loss: 3.7822
  Batch 19376 Loss: 3.7175
  Batch 19392 Loss: 3.2314
  Batch 19408 Loss: 2.5238
  Batch 19424 Loss: 3.3193
  Batch 19440 Loss: 2.7220
  Batch 19456 Loss: 3.1855
  Batch 19472 Loss: 3.6948
  Batch 19488 Loss: 4.1910
  Batch 19504 Loss: 3.0463
  Batch 19520 Loss: 2.9827
  Batch 19536 Loss: 3.3094
  Batch 19552 Loss: 3.9835
  Batch 19568 Loss: 4.1652
  Batch 19584 Loss: 3.8372
  Batch 19600 Loss: 3.6515
  Batch 19616 Loss: 3.1365
  Batch 19632 Loss: 3.4619
  Batch 19648 Loss: 3.0797
  Batch 19664 Loss: 3.5709
  Batch 19680 Loss: 3.2725
  Batch 19696 Loss: 3.1348
  Batch 19712 Loss: 4.0393
  Batch 19728 Loss: 3.5627
  Batch 19744 Loss: 4.0046
  Batch 19760 Loss: 3.4301
  Batch 19776 Loss: 3.2293
  Batch 19792 Loss: 3.1962
  Batch 19808 Loss: 3.2055
  Batch 19824 Loss: 2.7835
  Batch 19840 Loss: 3.6003
  Batch 19856 Loss: 3.2376
  Batch 19872 Loss: 4.3523
  Batch 19888 Loss: 4.4712
  Batch 19904 Loss: 4.3239
  Batch 19920 Loss: 2.8271
  Batch 19936 Loss: 3.6975
  Batch 19952 Loss: 3.1492
  Batch 19968 Loss: 3.6425
  Batch 19984 Loss: 3.6615
  Batch 20000 Loss: 3.9395
  Batch 20016 Loss: 2.8988
  Batch 20032 Loss: 2.8112
  Batch 20048 Loss: 3.6750
  Batch 20064 Loss: 3.1849
  Batch 20080 Loss: 3.3637
  Batch 20096 Loss: 4.0273
  Batch 20112 Loss: 3.1884
  Batch 20128 Loss: 3.4304
  Batch 20144 Loss: 2.7981
  Batch 20160 Loss: 2.4713
  Batch 20176 Loss: 3.4107
  Batch 20192 Loss: 3.1901
  Batch 20208 Loss: 3.6522
  Batch 20224 Loss: 3.6745
  Batch 20240 Loss: 4.2569
  Batch 20256 Loss: 3.1270
  Batch 20272 Loss: 3.4721
  Batch 20288 Loss: 3.6383
  Batch 20304 Loss: 3.0879
  Batch 20320 Loss: 2.8471
  Batch 20336 Loss: 3.1184
  Batch 20352 Loss: 3.6129
  Batch 20368 Loss: 3.0566
  Batch 20384 Loss: 3.7322
  Batch 20400 Loss: 4.0906
  Batch 20416 Loss: 3.5986
  Batch 20432 Loss: 2.5576
  Batch 20448 Loss: 2.7321
  Batch 20464 Loss: 3.1533
  Batch 20480 Loss: nan
  Batch 20496 Loss: 3.2856
  Batch 20512 Loss: 2.7101
  Batch 20528 Loss: 4.0416
  Batch 20544 Loss: 3.3459
  Batch 20560 Loss: nan
  Batch 20576 Loss: 3.1189
  Batch 20592 Loss: 3.0945
  Batch 20608 Loss: 4.0788
  Batch 20624 Loss: 3.3225
  Batch 20640 Loss: 2.3434
  Batch 20656 Loss: 3.7508
  Batch 20672 Loss: 2.7833
  Batch 20688 Loss: 4.7273
  Batch 20704 Loss: 3.3996
  Batch 20720 Loss: 3.3485
  Batch 20736 Loss: 2.5102
  Batch 20752 Loss: 3.7919
  Batch 20768 Loss: 3.2206
  Batch 20784 Loss: 4.1011
  Batch 20800 Loss: 3.6511
  Batch 20816 Loss: 3.4172
  Batch 20832 Loss: 2.5276
  Batch 20848 Loss: 3.0689
  Batch 20864 Loss: 3.7245
  Batch 20880 Loss: 2.8975
  Batch 20896 Loss: 3.5943
  Batch 20912 Loss: 4.3352
  Batch 20928 Loss: 3.4586
  Batch 20944 Loss: 3.1652
  Batch 20960 Loss: 3.5362
  Batch 20976 Loss: 4.1962
  Batch 20992 Loss: 3.4508
  Batch 21008 Loss: 3.7412
  Batch 21024 Loss: 3.6590
  Batch 21040 Loss: 3.3204
  Batch 21056 Loss: 3.4778
  Batch 21072 Loss: 4.0864
  Batch 21088 Loss: 3.2962
  Batch 21104 Loss: 3.7858
  Batch 21120 Loss: 3.4456
  Batch 21136 Loss: 3.4036
  Batch 21152 Loss: 2.5117
  Batch 21168 Loss: 3.1650
  Batch 21184 Loss: 3.4962
  Batch 21200 Loss: 3.2397
  Batch 21216 Loss: 2.8468
  Batch 21232 Loss: 4.0538
  Batch 21248 Loss: 3.6829
  Batch 21264 Loss: 3.8295
  Batch 21280 Loss: 2.7662
  Batch 21296 Loss: 2.7470
  Batch 21312 Loss: 3.0368
  Batch 21328 Loss: 3.2407
  Batch 21344 Loss: 3.3343
  Batch 21360 Loss: 4.1850
  Batch 21376 Loss: 3.5366
  Batch 21392 Loss: 3.3832
  Batch 21408 Loss: 3.2571
  Batch 21424 Loss: 4.0213
  Batch 21440 Loss: 3.1583
  Batch 21456 Loss: 3.4745
  Batch 21472 Loss: 2.9435
  Batch 21488 Loss: 4.0178
  Batch 21504 Loss: 3.7238
  Batch 21520 Loss: 3.8585
  Batch 21536 Loss: 3.2256
  Batch 21552 Loss: 3.6583
  Batch 21568 Loss: 3.1759
  Batch 21584 Loss: 3.0836
  Batch 21600 Loss: 3.5304
  Batch 21616 Loss: 3.9097
  Batch 21632 Loss: 4.3384
  Batch 21648 Loss: 3.2141
  Batch 21664 Loss: 3.1736
  Batch 21680 Loss: 2.7020
  Batch 21696 Loss: 3.9356
  Batch 21712 Loss: 3.2409
  Batch 21728 Loss: 3.6157
  Batch 21744 Loss: 3.0612
  Batch 21760 Loss: 2.4741
  Batch 21776 Loss: 3.2330
  Batch 21792 Loss: 3.6230
  Batch 21808 Loss: 3.1219
  Batch 21824 Loss: 3.0194
  Batch 21840 Loss: 3.6145
  Batch 21856 Loss: 3.3232
  Batch 21872 Loss: 2.9956
  Batch 21888 Loss: 3.6354
  Batch 21904 Loss: 2.9262
  Batch 21920 Loss: 4.0159
  Batch 21936 Loss: 3.7814
  Batch 21952 Loss: 2.6427
  Batch 21968 Loss: 3.3571
  Batch 21984 Loss: 3.0644
  Batch 22000 Loss: 4.4238
  Batch 22016 Loss: 3.4588
  Batch 22032 Loss: 3.3940
  Batch 22048 Loss: 3.3776
  Batch 22064 Loss: 3.8607
  Batch 22080 Loss: 3.9771
  Batch 22096 Loss: 2.3063
  Batch 22112 Loss: 3.6076
  Batch 22128 Loss: 3.8569
  Batch 22144 Loss: 3.6243
  Batch 22160 Loss: 2.8130
  Batch 22176 Loss: 3.0211
  Batch 22192 Loss: 3.5732
  Batch 22208 Loss: nan
  Batch 22224 Loss: 2.6407
  Batch 22240 Loss: 3.3438
  Batch 22256 Loss: 3.1598
  Batch 22272 Loss: 3.2126
  Batch 22288 Loss: 3.0636
  Batch 22304 Loss: 4.1064
  Batch 22320 Loss: 4.2478
  Batch 22336 Loss: 2.7351
  Batch 22352 Loss: 2.7412
  Batch 22368 Loss: 3.7759
  Batch 22384 Loss: 3.8703
  Batch 22400 Loss: 3.3527
  Batch 22416 Loss: 2.9416
  Batch 22432 Loss: 4.1283
  Batch 22448 Loss: 3.0330
  Batch 22464 Loss: 3.9984
  Batch 22480 Loss: 2.8106
  Batch 22496 Loss: 3.1745
  Batch 22512 Loss: 3.1429
  Batch 22528 Loss: 2.8132
  Batch 22544 Loss: 2.8645
  Batch 22560 Loss: 3.6937
  Batch 22576 Loss: 3.2707
  Batch 22592 Loss: 4.2138
  Batch 22608 Loss: 2.7590
  Batch 22624 Loss: 3.1371
  Batch 22640 Loss: 3.8030
  Batch 22656 Loss: 2.8443
  Batch 22672 Loss: 3.4829
  Batch 22688 Loss: 3.5803
  Batch 22704 Loss: 3.4716
  Batch 22720 Loss: 3.3485
  Batch 22736 Loss: 3.0934
  Batch 22752 Loss: 3.8261
  Batch 22768 Loss: 3.6064
  Batch 22784 Loss: 4.5001
  Batch 22800 Loss: 3.0567
  Batch 22816 Loss: 3.1748
  Batch 22832 Loss: 3.0848
  Batch 22848 Loss: 2.7637
  Batch 22864 Loss: 3.4605
  Batch 22880 Loss: 3.5513
  Batch 22896 Loss: 3.4938
  Batch 22912 Loss: 4.0530
  Batch 22928 Loss: 2.5649
  Batch 22944 Loss: 2.8636
  Batch 22960 Loss: 3.2913
  Batch 22976 Loss: 3.6363
  Batch 22992 Loss: 3.1357
  Batch 23008 Loss: 3.8955
  Batch 23024 Loss: 3.5188
  Batch 23040 Loss: 4.3575
  Batch 23056 Loss: 3.9146
  Batch 23072 Loss: 2.9391
  Batch 23088 Loss: 3.6186
